user_id,age,gender,signup_date,country,city,email_opt_in,loyalty_status,last_login_date
user_2058,50.0,Male,2023-06-23,USA,New York,False,Gold,2025-07-28
user_2059,22.0,Female,2024-02-02,Germany,Berlin,False,Bronze,2024-10-25
user_2060,37.0,Female,2024-09-20,France,Marseille,False,Bronze,2025-04-23
user_2061,47.0,Male,2024-12-26,France,Marseille,True,Bronze,2025-05-25
user_2062,46.0,Male,2024-05-21,France,Marseille,True,Bronze,2025-09-12
user_2063,20.0,Male,2024-12-21,Canada,Calgary,False,Silver,2025-01-05
user_2064,21.0,Female,2023-09-29,USA,Los Angeles,False,Bronze,2025-08-30
user_2065,41.0,Male,2024-11-21,Canada,Calgary,True,Gold,2025-01-24
user_2066,36.0,Male,2025-01-31,Germany,Frankfurt,True,Bronze,2025-08-07
user_2067,22.0,Male,2022-12-19,Canada,Halifax,True,Gold,2025-03-23
user_2068,59.0,Male,2023-09-23,Germany,Munich,False,Silver,2025-07-31
user_2069,23.0,Male,2024-11-22,Germany,Munich,True,Platinum,2025-01-10
user_2070,57.0,Female,2023-05-23,UK,London,True,Platinum,2025-04-24
user_2071,56.0,Female,2023-03-04,France,Lyon,True,Gold,2025-08-23
user_2072,50.0,Female,2023-01-21,Germany,Munich,True,Gold,2025-08-31
user_2073,42.0,Female,2022-07-20,UK,Birmingham,True,Bronze,2025-01-19
user_2074,47.0,Female,2023-02-06,France,Paris,True,Gold,2025-07-02
user_2075,55.0,Female,2024-12-04,Germany,Berlin,True,Platinum,2025-04-19
user_2076,53.0,Female,2023-02-08,Germany,Munich,False,Bronze,2025-03-10
user_2077,68.0,Female,2023-12-12,Canada,Halifax,True,Silver,2025-06-12
user_2078,65.0,Female,2022-12-25,Canada,Halifax,False,Bronze,2024-12-25
user_2079,20.0,Female,2024-05-13,France,Marseille,False,Silver,2024-12-11
user_2080,46.0,Male,2025-03-19,Germany,Frankfurt,True,Silver,2025-01-11
user_2081,69.0,Female,2024-07-11,USA,Los Angeles,False,Silver,2025-02-18
user_2082,54.0,Female,2025-04-05,Canada,Calgary,False,Silver,2025-09-11
user_2083,59.0,Female,2024-02-11,France,Marseille,True,Platinum,2025-09-05
user_2084,30.0,Male,2025-03-22,Germany,Berlin,False,Silver,2024-10-27
user_2085,38.0,Female,2023-02-04,Germany,Berlin,True,Gold,2025-07-29
user_2086,56.0,Female,2023-08-18,USA,Los Angeles,True,Bronze,2024-10-01
user_2087,48.0,Male,2023-11-11,France,Marseille,True,Silver,2025-07-06
user_2088,50.0,Male,2025-06-05,Germany,Frankfurt,True,Silver,2025-05-31
user_2089,27.0,Female,2025-01-31,Canada,Calgary,True,Bronze,2025-06-05
user_2090,21.0,Female,2024-11-29,USA,Houston,True,Bronze,2024-12-05
user_2091,46.0,Male,2023-05-26,France,Marseille,True,Silver,2024-12-24
user_2092,24.0,Male,2023-04-04,USA,Houston,False,Silver,2025-01-12
user_2093,69.0,Male,2023-02-24,Canada,Halifax,True,Silver,2024-11-01
user_2094,39.0,Female,2025-01-25,France,Lyon,False,Bronze,2025-01-04
user_2095,63.0,Male,2022-09-23,USA,Houston,True,Bronze,2025-02-03
user_2096,23.0,Female,2024-04-05,UK,Birmingham,True,Silver,2025-08-06
user_2097,50.0,Female,2023-07-29,Canada,Calgary,True,Bronze,2025-04-13
user_2098,59.0,Female,2023-01-30,Canada,Vancouver,False,Bronze,2025-02-07
user_2099,29.0,Female,2024-12-31,Canada,Calgary,False,Bronze,2025-02-17
user_2100,20.0,Male,2024-02-28,UK,Birmingham,False,Bronze,2024-12-29
user_2101,33.0,Male,2023-11-13,UK,Birmingham,False,Bronze,2025-07-04
user_2102,63.0,Female,2025-03-29,Germany,Berlin,False,Bronze,2025-02-08
user_2103,46.0,Male,2024-04-12,USA,Houston,False,Bronze,2024-12-03
user_2104,46.0,Female,2022-09-26,Germany,Munich,True,Silver,2025-02-16
user_2105,51.0,Male,2022-07-24,USA,New York,True,Bronze,2025-04-25
user_2106,51.0,Female,2024-11-05,UK,Manchester,False,Silver,2025-08-03
user_2107,57.0,Female,2024-01-04,UK,Birmingham,False,Platinum,2025-05-30
user_2108,28.0,Male,2025-05-19,Germany,Frankfurt,False,Gold,2025-03-12
user_2109,41.0,Female,2025-03-22,France,Lyon,False,Bronze,2024-12-27
user_2110,41.0,Female,2023-05-01,Germany,Berlin,False,Platinum,2025-03-12
user_2111,36.0,Male,2025-05-09,USA,Los Angeles,True,Bronze,2025-05-21
user_2112,42.0,Female,2022-07-18,Germany,Munich,True,Bronze,2025-06-26
user_2113,44.0,Female,2025-05-17,Canada,Halifax,True,Platinum,2025-09-17
user_2114,67.0,Female,2022-12-28,USA,Houston,True,Gold,2025-02-11
user_2115,39.0,Male,2025-04-14,USA,New York,True,Silver,2025-08-11
user_2116,61.0,Female,2025-06-18,France,Lyon,True,Silver,2025-05-15
user_2117,56.0,Female,2023-05-10,UK,London,True,Silver,2025-09-10
user_2118,21.0,Male,2024-10-16,USA,New York,True,Bronze,2025-02-23
user_2119,68.0,Male,2023-07-07,UK,Manchester,False,Bronze,2025-06-06
user_2120,58.0,Male,2024-03-06,Germany,Berlin,False,Silver,2024-10-18
user_2121,59.0,Male,2023-01-27,Canada,Halifax,True,Platinum,2025-04-22
user_2122,39.0,Female,2023-08-18,France,Marseille,True,Bronze,2024-11-12
user_2123,22.0,Male,2023-02-18,UK,Birmingham,True,Gold,2024-10-01
user_2124,39.0,Female,2022-11-11,USA,Chicago,False,Bronze,2024-12-04
user_2125,24.0,Female,2023-06-21,UK,London,False,Silver,2025-03-12
user_2126,53.0,Male,2023-06-22,USA,Chicago,True,Silver,2025-07-30
user_2127,61.0,Female,2023-04-28,UK,Manchester,False,Silver,2025-07-10
user_2128,42.0,Male,2022-11-29,USA,Chicago,True,Bronze,2025-01-27
user_2129,36.0,Female,2023-08-26,Germany,Munich,True,Silver,2025-06-19
user_2130,34.0,Male,2023-03-09,USA,Houston,True,Silver,2025-09-20
user_2131,64.0,Male,2023-03-19,USA,Los Angeles,True,Bronze,2024-12-21
user_2132,60.0,Male,2022-09-01,Canada,Halifax,True,Bronze,2024-11-12
user_2133,56.0,Male,2022-08-17,USA,Chicago,False,Silver,2025-02-26
user_2134,27.0,Male,2023-12-09,Canada,Toronto,True,Silver,2024-12-27
user_2135,39.0,Male,2023-02-26,France,Lyon,True,Bronze,2025-07-04
user_2136,23.0,Female,2024-09-10,Canada,Calgary,True,Silver,2025-06-06
user_2137,55.0,Male,2025-03-03,Germany,Frankfurt,True,Platinum,2025-03-12
user_2138,60.0,Male,2022-07-15,Canada,Toronto,False,Bronze,2024-10-01
user_2139,27.0,Female,2024-02-19,France,Marseille,True,Silver,2025-08-29
user_2140,40.0,Female,2023-12-06,Germany,Frankfurt,True,Bronze,2025-05-08
user_2141,37.0,Female,2024-10-09,UK,Birmingham,False,Bronze,2025-04-06
user_2142,59.0,Male,2024-12-08,UK,Manchester,True,Bronze,2025-09-06
user_2143,62.0,Female,2025-01-27,Canada,Halifax,True,Silver,2025-06-01
user_2144,60.0,Female,2023-06-12,Canada,Calgary,True,Gold,2025-08-03
user_2145,43.0,Male,2022-10-15,France,Paris,True,Bronze,2025-02-11
user_2146,26.0,Male,2025-01-05,France,Marseille,False,Silver,2025-06-09
user_2147,56.0,Female,2024-10-26,USA,Chicago,True,Silver,2025-02-07
user_2148,63.0,Male,2025-06-19,France,Paris,True,Bronze,2024-11-10
user_2149,23.0,Female,2022-06-29,USA,New York,False,Silver,2024-11-22
user_2150,37.0,Male,2024-07-17,Germany,Munich,True,Gold,2025-02-09
user_2151,53.0,Male,2023-05-03,Canada,Vancouver,True,Gold,2024-12-01
user_2152,42.0,Female,2025-02-01,Germany,Munich,False,Gold,2025-07-01
user_2153,59.0,Female,2023-12-27,France,Lyon,True,Bronze,2024-12-26
user_2154,68.0,Female,2024-11-06,Germany,Berlin,False,Gold,2025-02-10
user_2155,39.0,Female,2023-06-10,Germany,Frankfurt,True,Bronze,2024-10-21
user_2156,70.0,Male,2023-03-30,Germany,Frankfurt,False,Gold,2024-11-20
user_2157,26.0,Male,2025-03-14,France,Marseille,True,Platinum,2024-11-14
user_2158,60.0,Female,2024-11-12,Germany,Munich,True,Bronze,2025-07-17
user_2159,62.0,Male,2024-02-26,USA,New York,False,Silver,2025-02-10
user_2160,65.0,Female,2025-05-09,France,Paris,True,Silver,2025-06-05
user_2161,61.0,Male,2024-03-02,Germany,Berlin,False,Gold,2024-12-07
user_2162,51.0,Male,2022-07-15,France,Marseille,False,Bronze,2024-11-25
user_2163,23.0,Male,2022-12-06,UK,Manchester,False,Platinum,2024-12-09
user_2164,59.0,Female,2025-04-26,USA,Houston,False,Silver,2025-06-13
user_2165,60.0,Male,2024-10-07,Germany,Berlin,True,Bronze,2024-12-09
user_2166,45.0,Male,2024-03-20,UK,Manchester,False,Bronze,2025-09-17
user_2167,50.0,Female,2022-09-30,UK,London,True,Gold,2025-04-14
user_2168,41.0,Male,2024-12-29,France,Lyon,True,Bronze,2025-07-28
user_2169,19.0,Female,2022-12-27,UK,London,False,Bronze,2024-11-18
user_2170,41.0,Female,2023-07-25,USA,Houston,False,Silver,2025-06-12
user_2171,37.0,Male,2023-10-24,USA,Los Angeles,True,Silver,2025-06-07
user_2172,29.0,Female,2023-03-28,Canada,Toronto,False,Silver,2025-06-29
user_2173,31.0,Male,2023-10-10,USA,Houston,True,Bronze,2025-01-01
user_2174,39.0,Male,2022-10-17,UK,London,False,Gold,2025-02-08
user_2175,67.0,Female,2023-09-29,USA,Los Angeles,True,Platinum,2024-11-03
user_2176,49.0,Female,2024-01-07,France,Lyon,True,Bronze,2025-07-17
user_2177,30.0,Female,2024-07-28,Canada,Halifax,False,Gold,2025-05-30
user_2178,32.0,Female,2022-08-13,UK,Manchester,True,Platinum,2024-10-10
user_2179,26.0,Male,2024-09-25,Canada,Toronto,True,Silver,2024-11-24
user_2180,27.0,Male,2025-04-13,UK,London,False,Silver,2025-06-15
user_2181,22.0,Male,2024-02-06,France,Lyon,False,Bronze,2025-03-08
user_2182,36.0,Female,2024-12-17,Canada,Halifax,False,Silver,2025-09-03
user_2183,68.0,Male,2024-11-06,Germany,Munich,False,Silver,2025-06-28
user_2184,24.0,Female,2024-01-04,UK,London,False,Gold,2025-06-25
user_2185,50.0,Female,2024-01-28,Germany,Berlin,True,Platinum,2025-01-05
user_2186,67.0,Male,2022-09-27,Canada,Calgary,True,Bronze,2024-12-15
user_2187,52.0,Female,2024-08-29,Germany,Frankfurt,False,Bronze,2025-04-08
user_2188,65.0,Male,2023-10-18,Germany,Munich,True,Bronze,2024-11-21
user_2189,51.0,Female,2025-05-10,Canada,Toronto,True,Gold,2025-02-17
user_2190,20.0,Female,2022-09-10,France,Paris,True,Bronze,2025-09-02
user_2191,60.0,Male,2022-11-11,Germany,Berlin,True,Silver,2025-03-08
user_2192,39.0,Female,2024-08-22,Germany,Munich,True,Bronze,2025-05-25
user_2193,67.0,Male,2024-08-13,France,Lyon,False,Silver,2025-05-07
user_2194,57.0,Male,2024-12-03,Germany,Frankfurt,False,Bronze,2025-08-05
user_2195,26.0,Female,2023-05-31,Germany,Berlin,True,Gold,2025-07-18
user_2196,56.0,Female,2023-07-25,Germany,Berlin,True,Silver,2025-01-09
user_2197,42.0,Male,2022-08-04,USA,Chicago,False,Platinum,2025-03-24
user_2198,27.0,Female,2022-12-10,France,Paris,False,Silver,2025-03-03
user_2199,28.0,Female,2022-12-03,Germany,Frankfurt,False,Bronze,2024-12-07
user_2200,29.0,Male,2025-04-22,France,Marseille,False,Bronze,2024-11-26
user_2201,62.0,Female,2025-02-05,UK,London,True,Platinum,2025-08-18
user_2202,67.0,Female,2023-09-30,UK,Manchester,False,Gold,2024-10-13
user_2203,57.0,Female,2025-04-27,Germany,Munich,False,Bronze,2025-07-22
user_2204,69.0,Male,2025-01-22,France,Lyon,True,Gold,2025-09-13
user_2205,28.0,Female,2024-02-10,France,Lyon,False,Silver,2025-03-16
user_2206,64.0,Male,2024-01-16,France,Paris,False,Bronze,2024-11-14
user_2207,46.0,Male,2023-04-23,USA,Chicago,False,Bronze,2024-12-12
user_2208,20.0,Male,2025-03-30,UK,Birmingham,False,Gold,2025-05-16
user_2209,44.0,Male,2023-03-21,France,Paris,False,Bronze,2025-03-15
user_2210,41.0,Male,2024-03-11,France,Lyon,True,Bronze,2024-11-08
user_2211,61.0,Female,2023-08-26,USA,Houston,True,Bronze,2025-07-10
user_2212,64.0,Female,2022-12-19,USA,Chicago,True,Bronze,2025-01-19
user_2213,33.0,Female,2023-09-01,France,Paris,True,Silver,2025-02-06
user_2214,46.0,Male,2024-07-08,Canada,Toronto,True,Bronze,2025-03-30
user_2215,57.0,Male,2022-08-14,France,Lyon,False,Bronze,2025-04-02
user_2216,36.0,Female,2023-01-29,France,Paris,False,Platinum,2025-08-28
user_2217,66.0,Female,2025-04-21,USA,Chicago,False,Bronze,2025-04-13
user_2218,65.0,Female,2024-06-05,USA,Houston,False,Bronze,2024-11-04
user_2219,68.0,Female,2022-07-19,France,Marseille,False,Silver,2025-02-12
user_2220,46.0,Female,2024-03-29,France,Paris,False,Silver,2025-05-13
user_2221,32.0,Female,2022-08-17,France,Marseille,False,Gold,2025-03-23
user_2222,52.0,Female,2024-12-19,USA,New York,False,Bronze,2025-08-02
user_2223,33.0,Male,2025-03-12,France,Marseille,False,Gold,2025-09-24
user_2224,37.0,Female,2023-08-21,France,Lyon,False,Gold,2024-11-11
user_2225,69.0,Female,2024-04-19,Germany,Frankfurt,False,Gold,2025-09-09
user_2226,68.0,Male,2023-12-07,Canada,Vancouver,False,Bronze,2025-07-29
user_2227,48.0,Female,2024-02-12,UK,Manchester,False,Bronze,2025-06-30
user_2228,30.0,Male,2023-05-16,Canada,Toronto,True,Silver,2025-02-15
user_2229,41.0,Male,2024-01-08,Germany,Munich,False,Gold,2024-12-28
user_2230,61.0,Female,2023-01-20,UK,Birmingham,True,Silver,2025-07-30
user_2231,54.0,Male,2024-07-07,France,Marseille,False,Bronze,2025-03-18
user_2232,46.0,Female,2023-07-07,Germany,Munich,False,Bronze,2025-08-07
user_2233,47.0,Female,2022-09-25,France,Paris,False,Silver,2025-02-25
user_2234,67.0,Male,2024-07-24,USA,Houston,True,Gold,2025-02-08
user_2235,36.0,Male,2022-09-23,Germany,Munich,True,Bronze,2025-04-25
user_2236,67.0,Female,2024-06-09,USA,Chicago,False,Bronze,2024-12-27
user_2237,42.0,Female,2024-06-24,Germany,Frankfurt,False,Silver,2025-08-11
user_2238,50.0,Female,2024-06-14,Germany,Munich,False,Silver,2024-09-29
user_2239,51.0,Male,2024-10-19,USA,Los Angeles,False,Gold,2024-11-24
user_2240,44.0,Male,2025-02-06,UK,Manchester,True,Gold,2025-05-31
user_2241,28.0,Male,2023-03-27,Canada,Calgary,True,Silver,2025-04-03
user_2242,70.0,Male,2024-07-30,France,Marseille,False,Bronze,2025-07-20
user_2243,30.0,Male,2023-12-21,Germany,Frankfurt,True,Silver,2025-01-18
user_2244,69.0,Female,2022-12-20,France,Marseille,True,Platinum,2025-02-08
user_2245,56.0,Male,2023-01-10,USA,Houston,False,Platinum,2025-03-10
user_2246,26.0,Male,2022-12-09,France,Paris,False,Gold,2025-05-03
user_2247,34.0,Female,2024-07-12,USA,Chicago,False,Bronze,2025-08-06
user_2248,21.0,Female,2024-03-17,France,Marseille,True,Gold,2025-03-24
user_2249,59.0,Male,2023-07-06,Canada,Toronto,False,Gold,2024-11-10
user_2250,48.0,Male,2023-05-17,Canada,Calgary,True,Silver,2025-03-11
user_2251,41.0,Male,2023-04-30,Canada,Toronto,False,Bronze,2025-05-04
user_2252,53.0,Female,2024-07-29,Canada,Toronto,False,Platinum,2025-07-29
user_2253,24.0,Female,2023-09-29,Canada,Toronto,True,Silver,2025-03-15
user_2254,63.0,Male,2023-04-20,Canada,Toronto,True,Bronze,2025-05-06
user_2255,51.0,Male,2024-11-05,USA,Houston,True,Bronze,2025-02-15
user_2256,25.0,Male,2023-03-22,Germany,Berlin,True,Silver,2025-06-18
user_2257,36.0,Female,2023-11-23,France,Lyon,True,Silver,2025-08-31
user_2258,23.0,Female,2024-06-02,Canada,Vancouver,True,Bronze,2025-09-12
user_2259,66.0,Male,2023-12-20,USA,Los Angeles,False,Gold,2025-05-27
user_2260,28.0,Female,2023-04-01,USA,Los Angeles,True,Gold,2025-01-04
user_2261,35.0,Male,2024-05-29,USA,Chicago,True,Gold,2025-09-19
user_2262,46.0,Male,2023-03-25,Germany,Berlin,False,Bronze,2025-02-19
user_2263,50.0,Male,2024-12-29,France,Marseille,True,Silver,2025-02-18
user_2264,27.0,Male,2025-05-06,Germany,Berlin,True,Bronze,2025-03-27
user_2265,45.0,Female,2024-06-10,UK,London,False,Bronze,2025-06-10
user_2266,23.0,Female,2025-04-05,USA,Houston,False,Bronze,2024-10-14
user_2267,32.0,Female,2023-05-23,UK,Birmingham,False,Gold,2025-05-25
user_2268,70.0,Male,2024-07-26,Canada,Vancouver,True,Bronze,2025-04-09
user_2269,46.0,Female,2023-12-24,Canada,Calgary,False,Bronze,2025-01-12
user_2270,40.0,Male,2024-07-05,Germany,Frankfurt,True,Bronze,2025-09-17
user_2271,19.0,Female,2024-09-05,France,Marseille,False,Silver,2024-12-20
user_2272,44.0,Female,2022-08-17,UK,London,True,Platinum,2025-05-24
user_2273,21.0,Female,2022-12-06,France,Paris,False,Platinum,2025-04-17
user_2274,43.0,Female,2022-08-28,Germany,Berlin,False,Bronze,2025-08-21
user_2275,50.0,Female,2023-05-13,Canada,Vancouver,False,Bronze,2025-09-22
user_2276,41.0,Male,2022-07-29,France,Marseille,True,Bronze,2025-07-01
user_2277,33.0,Male,2023-07-15,France,Marseille,True,Gold,2025-01-05
user_2278,42.0,Male,2023-12-24,Canada,Vancouver,False,Bronze,2025-06-27
user_2279,23.0,Male,2023-03-03,UK,Birmingham,False,Bronze,2024-12-05
user_2280,41.0,Male,2022-12-19,Canada,Halifax,False,Silver,2025-07-30
user_2281,32.0,Female,2023-02-03,France,Paris,False,Bronze,2025-05-09
user_2282,19.0,Male,2022-12-11,UK,Manchester,True,Bronze,2025-04-07
user_2283,38.0,Male,2023-05-09,UK,London,False,Bronze,2025-01-09
user_2284,24.0,Female,2023-05-23,Canada,Vancouver,False,Bronze,2025-09-01
user_2285,63.0,Female,2025-03-25,France,Paris,True,Silver,2025-03-12
user_2286,59.0,Male,2023-04-25,Germany,Frankfurt,True,Platinum,2025-07-21
user_2287,39.0,Male,2025-02-24,France,Lyon,False,Bronze,2025-05-31
user_2288,68.0,Female,2023-04-16,USA,Houston,False,Bronze,2024-12-20
user_2289,27.0,Female,2024-06-24,Germany,Munich,True,Platinum,2025-09-20
user_2290,26.0,Female,2024-11-06,UK,London,True,Gold,2025-06-21
user_2291,20.0,Female,2023-02-21,Germany,Munich,False,Bronze,2025-07-16
user_2292,36.0,Male,2023-10-01,UK,Birmingham,True,Silver,2025-01-11
user_2293,48.0,Male,2024-02-19,UK,Birmingham,True,Bronze,2025-08-19
user_2294,62.0,Female,2022-12-28,Germany,Frankfurt,False,Gold,2024-12-04
user_2295,26.0,Male,2024-08-28,UK,London,False,Platinum,2025-08-01
user_2296,66.0,Male,2025-03-09,UK,Manchester,True,Silver,2025-06-15
user_2297,63.0,Female,2023-01-12,USA,New York,False,Silver,2025-06-15
user_2298,48.0,Male,2023-03-06,France,Marseille,False,Bronze,2025-02-22
user_2299,46.0,Female,2022-12-13,France,Lyon,False,Silver,2025-09-05
user_2300,57.0,Female,2023-05-26,USA,Chicago,False,Silver,2025-06-03
user_2301,18.0,Male,2023-09-30,Germany,Munich,False,Silver,2025-02-28
user_2302,23.0,Male,2024-09-21,Canada,Vancouver,True,Bronze,2024-12-09
user_2303,19.0,Male,2024-04-30,Canada,Toronto,True,Silver,2025-03-07
user_2304,34.0,Male,2023-04-14,Canada,Calgary,False,Silver,2024-11-07
user_2305,31.0,Male,2024-10-23,USA,Los Angeles,False,Bronze,2025-03-22
user_2306,27.0,Male,2022-12-26,USA,Houston,False,Bronze,2025-04-28
user_2307,53.0,Male,2022-12-06,UK,Birmingham,True,Bronze,2025-03-19
user_2308,64.0,Female,2023-08-15,Canada,Calgary,True,Gold,2025-02-24
user_2309,56.0,Female,2022-11-02,Germany,Munich,True,Silver,2025-08-15
user_2310,51.0,Male,2023-04-13,Germany,Frankfurt,True,Gold,2025-03-16
user_2311,45.0,Male,2023-01-21,Canada,Calgary,False,Bronze,2025-01-19
user_2312,25.0,Male,2024-12-10,Canada,Toronto,False,Platinum,2025-07-07
user_2313,67.0,Male,2024-06-23,Canada,Calgary,True,Gold,2025-08-16
user_2314,36.0,Male,2025-01-31,USA,Houston,True,Bronze,2025-09-06
user_2315,33.0,Male,2023-10-25,USA,Chicago,False,Bronze,2025-09-17
user_2316,37.0,Female,2023-02-10,USA,Los Angeles,False,Bronze,2024-11-17
user_2317,25.0,Male,2024-06-11,France,Marseille,False,Platinum,2025-05-25
user_2318,21.0,Male,2024-02-14,Germany,Frankfurt,False,Bronze,2025-03-07
user_2319,33.0,Male,2024-12-12,Germany,Munich,False,Bronze,2025-07-10
user_2320,44.0,Female,2023-08-25,UK,Birmingham,True,Bronze,2025-02-28
user_2321,58.0,Female,2022-11-21,USA,Los Angeles,False,Gold,2025-09-08
user_2322,68.0,Male,2025-03-28,France,Paris,True,Bronze,2025-02-02
user_2323,57.0,Female,2023-04-10,France,Marseille,True,Bronze,2024-11-11
user_2324,47.0,Male,2023-01-23,Germany,Berlin,False,Silver,2025-03-10
user_2325,22.0,Male,2024-10-30,USA,Chicago,True,Silver,2024-10-12
user_2326,25.0,Female,2024-03-12,UK,Birmingham,True,Silver,2024-12-18
user_2327,49.0,Male,2024-07-12,USA,New York,False,Silver,2025-01-17
user_2328,56.0,Female,2023-10-10,Canada,Halifax,True,Gold,2024-10-21
user_2329,52.0,Female,2023-11-08,USA,Chicago,False,Gold,2025-01-30
user_2330,19.0,Male,2023-01-12,Canada,Toronto,False,Gold,2024-12-31
user_2331,58.0,Female,2022-08-28,Canada,Halifax,True,Bronze,2025-05-30
user_2332,50.0,Female,2024-03-07,UK,Manchester,False,Gold,2024-12-18
user_2333,54.0,Female,2024-02-17,Germany,Frankfurt,False,Bronze,2024-10-24
user_2334,33.0,Male,2023-08-22,USA,Houston,True,Bronze,2024-10-16
user_2335,63.0,Male,2023-03-14,Canada,Halifax,False,Platinum,2025-09-19
user_2336,27.0,Male,2022-12-22,USA,Houston,True,Gold,2024-12-27
user_2337,36.0,Male,2023-08-29,Germany,Frankfurt,True,Silver,2025-01-16
user_2338,45.0,Male,2024-01-06,Germany,Berlin,False,Gold,2024-10-19
user_2339,18.0,Male,2022-09-28,France,Lyon,True,Platinum,2025-05-21
user_2340,57.0,Male,2022-10-27,Germany,Munich,False,Silver,2025-06-26
user_2341,40.0,Female,2024-08-31,UK,Birmingham,True,Silver,2024-11-24
user_2342,33.0,Male,2023-06-05,Canada,Toronto,False,Gold,2025-09-20
user_2343,54.0,Male,2024-06-22,France,Paris,False,Bronze,2025-07-14
user_2344,44.0,Male,2024-03-07,UK,Manchester,True,Bronze,2025-08-01
user_2345,29.0,Female,2022-07-26,USA,New York,True,Gold,2024-12-05
user_2346,60.0,Female,2023-08-22,Canada,Halifax,False,Bronze,2024-11-20
user_2347,60.0,Male,2025-06-23,Germany,Frankfurt,False,Bronze,2025-01-31
user_2348,23.0,Female,2023-06-18,Canada,Toronto,True,Bronze,2025-09-04
user_2349,51.0,Male,2022-08-05,USA,Chicago,False,Bronze,2025-08-16
user_2350,41.0,Female,2023-05-11,France,Lyon,False,Platinum,2024-10-15
user_2351,22.0,Female,2023-07-17,France,Marseille,True,Silver,2025-01-03
user_2352,51.0,Female,2023-08-25,France,Paris,True,Silver,2025-01-11
user_2353,52.0,Male,2022-11-22,Germany,Munich,False,Platinum,2025-08-09
user_2354,50.0,Female,2024-05-22,UK,Birmingham,True,Platinum,2024-12-02
user_2355,68.0,Female,2025-04-10,UK,Manchester,True,Silver,2025-05-10
user_2356,50.0,Male,2023-06-14,Canada,Toronto,False,Platinum,2025-03-08
user_2357,53.0,Female,2022-12-04,Germany,Frankfurt,True,Silver,2025-05-09
user_2358,19.0,Female,2025-01-11,France,Marseille,True,Bronze,2025-05-07
user_2359,42.0,Male,2025-02-01,France,Lyon,False,Bronze,2024-12-14
user_2360,48.0,Male,2024-05-14,USA,Chicago,True,Silver,2025-02-05
user_2361,20.0,Male,2024-11-15,USA,Chicago,False,Silver,2024-11-14
user_2362,58.0,Female,2023-11-06,France,Marseille,True,Silver,2025-04-21
user_2363,42.0,Male,2023-07-28,France,Marseille,True,Silver,2025-08-19
user_2364,41.0,Female,2022-08-16,Germany,Berlin,False,Bronze,2025-07-13
user_2365,34.0,Male,2023-12-09,UK,Birmingham,True,Bronze,2024-11-09
user_2366,65.0,Female,2023-05-28,USA,Los Angeles,True,Silver,2025-04-04
user_2367,19.0,Male,2024-05-25,UK,London,True,Bronze,2025-08-18
user_2368,40.0,Female,2023-12-14,Germany,Munich,True,Silver,2025-07-15
user_2369,68.0,Female,2022-09-29,France,Lyon,True,Silver,2025-07-30
user_2370,22.0,Female,2023-04-17,UK,Manchester,True,Silver,2024-09-28
user_2371,40.0,Male,2023-06-21,France,Paris,False,Bronze,2025-06-29
user_2372,33.0,Male,2023-09-09,France,Paris,True,Silver,2024-12-27
user_2373,64.0,Male,2022-07-18,Canada,Calgary,True,Gold,2025-05-15
user_2374,60.0,Female,2023-09-09,UK,London,False,Platinum,2025-05-06
user_2375,58.0,Male,2022-07-01,UK,Birmingham,False,Gold,2025-06-23
user_2376,24.0,Male,2023-04-24,France,Lyon,False,Silver,2025-04-23
user_2377,67.0,Female,2023-10-09,Germany,Berlin,True,Bronze,2025-03-09
user_2378,55.0,Male,2024-04-11,Canada,Vancouver,False,Silver,2025-04-19
user_2379,65.0,Female,2022-12-07,France,Paris,False,Platinum,2025-02-27
user_2380,66.0,Male,2024-04-02,USA,Houston,True,Bronze,2025-04-07
user_2381,39.0,Female,2023-01-05,USA,New York,False,Bronze,2025-07-18
user_2382,26.0,Female,2022-12-19,Canada,Toronto,True,Bronze,2024-11-11
user_2383,20.0,Female,2023-02-19,Germany,Munich,True,Gold,2024-11-16
user_2384,40.0,Male,2022-07-11,France,Marseille,True,Silver,2025-05-04
user_2385,52.0,Male,2022-10-17,UK,London,True,Bronze,2025-04-12
user_2386,39.0,Female,2024-11-03,Canada,Calgary,True,Gold,2024-11-11
user_2387,70.0,Male,2024-02-29,Germany,Berlin,False,Silver,2025-06-01
user_2388,59.0,Male,2022-10-16,UK,London,True,Bronze,2025-03-25
user_2389,29.0,Female,2022-10-30,USA,Chicago,False,Bronze,2025-03-07
user_2390,67.0,Male,2023-03-22,USA,Los Angeles,True,Bronze,2025-04-17
user_2391,61.0,Female,2022-09-15,UK,Manchester,False,Silver,2024-11-21
user_2392,47.0,Male,2025-05-03,Canada,Vancouver,True,Bronze,2024-10-23
user_2393,62.0,Male,2023-07-19,USA,Los Angeles,True,Silver,2025-03-22
user_2394,48.0,Male,2024-04-11,France,Paris,True,Gold,2025-08-14
user_2395,58.0,Female,2024-08-23,UK,Birmingham,False,Silver,2025-03-09
user_2396,29.0,Female,2023-07-25,UK,London,False,Bronze,2025-02-07
user_2397,69.0,Male,2023-02-24,USA,Houston,False,Silver,2025-09-22
user_2398,26.0,Female,2025-04-09,Canada,Halifax,True,Gold,2025-01-29
user_2399,22.0,Female,2023-04-18,France,Lyon,True,Bronze,2025-03-04
user_2400,63.0,Female,2024-04-23,Canada,Halifax,False,Bronze,2024-10-30
user_2401,67.0,Male,2023-04-27,Germany,Berlin,True,Silver,2025-06-24
